Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Units,[Location],[Reporting Type],2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""624""","""Guinea-Bissau""","""PERCENT""","""RURAL""","""G""",41.41059,42.19463,42.97472,43.75086,44.52306,45.29132,46.05562,46.81598,47.5724,48.32487,49.07339,49.81797,50.5586,51.29528,52.02802,52.75681,53.48166,53.48166
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""624""","""Guinea-Bissau""","""PERCENT""","""URBAN""","""G""",74.42715,75.05544,75.68065,76.30275,76.92177,77.53769,78.15052,78.76025,79.36689,79.97044,80.57089,81.16825,81.76251,82.35369,82.94176,83.52675,84.10864,84.10864
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""328""","""Guyana""","""PERCENT""","""ALLAREA""","""G""",87.90513,88.38362,88.8627,89.33388,89.80358,90.27409,90.74549,91.21767,91.69066,92.1645,92.63912,93.11453,93.6057,94.09735,94.73886,95.16186,95.53635,95.53975
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""328""","""Guyana""","""PERCENT""","""RURAL""","""G""",85.88319,86.38313,86.88346,87.38417,87.88527,88.38675,88.88862,89.39087,89.89351,90.39654,90.89994,91.40374,91.90792,92.41248,92.91743,93.42277,93.92849,93.92849
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""328""","""Guyana""","""PERCENT""","""URBAN""","""G""",92.92976,93.37638,93.82376,94.27188,94.72076,95.1704,95.62078,96.07192,96.52381,96.97645,97.42985,97.884,98.3389,98.79456,99.81311,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""332""","""Haiti""","""PERCENT""","""ALLAREA""","""G""",56.23929,57.06076,57.89031,58.72479,59.25749,59.75303,60.24738,60.73926,61.22999,61.71658,62.20079,62.6818,63.15966,63.63269,64.10224,64.56749,65.02302,65.46683
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""332""","""Haiti""","""PERCENT""","""RURAL""","""G""",40.48239,40.62725,40.76984,40.91015,41.04818,41.18394,41.31743,41.44864,41.57758,41.70424,41.82862,41.95073,42.07057,42.18813,42.30341,42.41642,42.52715,42.63561
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""332""","""Haiti""","""PERCENT""","""URBAN""","""G""",84.74335,84.74289,84.74177,84.74,84.73758,84.7345,84.73076,84.72637,84.72133,84.71563,84.70927,84.70226,84.6946,84.68628,84.67731,84.66768,84.6574,84.64646
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""340""","""Honduras""","""PERCENT""","""ALLAREA""","""G""",84.80421,85.43278,86.0812,86.71112,87.33449,87.95048,88.55975,89.162,89.75739,90.34547,90.92673,91.50076,92.06798,92.62792,93.18098,93.73731,94.28603,94.82711
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""340""","""Honduras""","""PERCENT""","""RURAL""","""G""",75.99307,76.78241,77.57175,78.32185,79.07115,79.81966,80.56739,81.31432,82.06046,82.80581,83.55037,84.29414,85.03711,85.7793,86.5207,87.3053,88.0899,88.87449
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""340""","""Honduras""","""PERCENT""","""URBAN""","""G""",95.37611,95.60229,95.82846,96.07053,96.31267,96.5549,96.79719,97.03956,97.28201,97.52453,97.76712,98.00979,98.25254,98.49536,98.73825,98.96488,99.1915,99.41812
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""348""","""Hungary""","""PERCENT""","""ALLAREA""","""G""",99.96383,99.96393,99.96508,99.96549,99.9659,99.96638,99.9669,99.96744,99.96796,99.96848,99.96893,99.96938,99.9697,99.96998,99.97025,99.97053,99.97081,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""348""","""Hungary""","""PERCENT""","""RURAL""","""G""",99.8979,99.8979,99.9,99.90001,99.90002,99.90002,99.90003,99.90004,99.90004,99.90005,99.90006,99.90006,99.90007,99.90008,99.90008,99.90009,99.9001,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""348""","""Hungary""","""PERCENT""","""URBAN""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""352""","""Iceland""","""PERCENT""","""ALLAREA""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""352""","""Iceland""","""PERCENT""","""RURAL""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""352""","""Iceland""","""PERCENT""","""URBAN""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""356""","""India""","""PERCENT""","""ALLAREA""","""G""",79.0238,79.53629,80.36022,81.18413,82.00808,82.83167,83.65495,84.47796,85.30059,86.12248,86.94367,87.76416,88.58461,89.40462,90.22395,91.04228,91.85928,92.67464
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""356""","""India""","""PERCENT""","""RURAL""","""G""",74.27567,74.89152,75.85543,76.82503,77.80029,78.78124,79.76787,80.76017,81.75815,82.7618,83.77114,84.78615,85.80684,86.83321,87.86526,88.90298,89.94638,90.99546
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""356""","""India""","""PERCENT""","""URBAN""","""G""",91.43739,91.52872,91.80497,92.0816,92.35859,92.63595,92.91368,93.19177,93.47024,93.74907,94.02828,94.30785,94.58779,94.8681,95.14878,95.42982,95.71124,95.99302
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""360""","""Indonesia""","""PERCENT""","""ALLAREA""","""G""",75.653,76.60563,77.54883,78.4823,79.40639,80.31999,81.14355,81.95579,82.75712,83.54684,84.32186,85.06897,85.80625,86.53343,87.25106,87.95873,88.65653,89.34401
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""360""","""Indonesia""","""PERCENT""","""RURAL""","""G""",65.60618,66.65523,67.70428,68.75333,69.80238,70.85143,71.79579,72.73709,73.67534,74.61053,75.54267,76.47175,77.39778,78.32075,79.24067,80.15753,81.07134,81.9821
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""360""","""Indonesia""","""PERCENT""","""URBAN""","""G""",89.52603,89.91307,90.30012,90.68716,91.0742,91.46124,91.79613,92.13058,92.46459,92.79816,93.13129,93.46399,93.79624,94.12805,94.45942,94.79036,95.12085,95.45091
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""364""","""Iran (Islamic Republic of)""","""PERCENT""","""ALLAREA""","""G""",94.94387,95.00296,95.06156,95.11966,95.17718,95.17159,95.16554,95.15502,95.14209,95.12875,95.11506,95.10095,95.0854,95.06875,95.11356,95.15778,95.20149,95.24454
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""364""","""Iran (Islamic Republic of)""","""PERCENT""","""RURAL""","""G""",89.65853,89.65853,89.65853,89.65853,89.65853,89.58691,89.51529,89.44367,89.37205,89.30043,89.22881,89.15719,89.08557,89.01396,89.01396,89.01396,89.01396,89.01396
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""364""","""Iran (Islamic Republic of)""","""PERCENT""","""URBAN""","""G""",97.91146,97.91146,97.91146,97.91146,97.91146,97.85341,97.79537,97.73733,97.67929,97.62125,97.5632,97.50516,97.44712,97.38908,97.38908,97.38908,97.38908,97.38908
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""368""","""Iraq""","""PERCENT""","""ALLAREA""","""G""",80.90583,81.47542,82.4247,83.37234,84.31834,85.26269,86.20512,87.1462,88.08564,89.0232,89.97401,90.92862,91.87715,92.81965,93.75629,94.68708,95.61297,96.53348
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""368""","""Iraq""","""PERCENT""","""RURAL""","""G""",52.87958,55.11669,57.35494,59.59432,61.83483,64.07648,66.31926,68.56317,70.80822,73.0544,75.30172,77.55017,79.79976,82.05048,84.30233,86.55532,88.80944,91.0647
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""368""","""Iraq""","""PERCENT""","""URBAN""","""G""",93.7962,93.56852,93.89765,94.22687,94.5562,94.88562,95.21514,95.54476,95.87448,96.20429,96.53421,96.86422,97.19433,97.52453,97.85484,98.18524,98.51574,98.84634
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""372""","""Ireland""","""PERCENT""","""ALLAREA""","""G""",97.18372,97.1975,97.21105,97.22426,97.23723,97.24998,97.26261,97.27542,97.28808,97.30058,97.31291,97.32507,97.33708,97.34892,97.3606,97.37213,97.38348,97.39454
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""372""","""Ireland""","""PERCENT""","""RURAL""","""G""",97.42629,97.46566,97.50503,97.5444,97.58377,97.62313,97.6625,97.70187,97.74124,97.78061,97.81998,97.85934,97.89871,97.93808,97.97745,98.01682,98.05618,98.09555
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""372""","""Ireland""","""PERCENT""","""URBAN""","""G""",97.01622,97.0142,97.01218,97.01016,97.00815,97.00613,97.00411,97.00209,97.00007,96.99805,96.99603,96.99402,96.992,96.98998,96.98796,96.98594,96.98392,96.9819
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""833""","""Isle of Man""","""PERCENT""","""ALLAREA""","""G""",,,,,,,,,,99.075,99.075,99.075,99.075,99.075,99.075,99.075,99.075,99.075
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""376""","""Israel""","""PERCENT""","""ALLAREA""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""376""","""Israel""","""PERCENT""","""RURAL""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""376""","""Israel""","""PERCENT""","""URBAN""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""380""","""Italy""","""PERCENT""","""ALLAREA""","""G""",100,100,99.99233,99.94635,99.90039,99.85444,99.80851,99.76259,99.71669,99.6708,99.62494,99.57908,99.53333,99.48765,99.44201,99.44225,99.44249,99.44273
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""380""","""Italy""","""PERCENT""","""RURAL""","""G""",100,100,99.99157,99.94099,99.89041,99.83983,99.78924,99.73866,99.68808,99.6375,99.58692,99.53634,99.48576,99.43517,99.38459,99.38459,99.38459,99.38459
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""380""","""Italy""","""PERCENT""","""URBAN""","""G""",100,100,99.99271,99.94894,99.90517,99.8614,99.81763,99.77386,99.73009,99.68632,99.64256,99.59879,99.55502,99.51125,99.46748,99.46748,99.46748,99.46748
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""388""","""Jamaica""","""PERCENT""","""ALLAREA""","""G""",93.12331,93.28157,93.43519,93.587,93.40358,93.07216,92.7127,92.35199,91.99024,91.62727,91.26319,90.89815,90.53372,90.17014,90.31852,90.46777,90.61792,90.64844
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""388""","""Jamaica""","""PERCENT""","""RURAL""","""G""",88.18794,88.41988,88.65181,88.88375,88.40915,87.93088,87.44892,86.96329,86.47398,85.98099,85.48433,84.98398,84.47996,83.97226,84.18581,84.39936,84.61291,84.61291
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""388""","""Jamaica""","""PERCENT""","""URBAN""","""G""",97.71311,97.75977,97.80643,97.85309,97.89975,97.66613,97.38096,97.09547,96.80967,96.52354,96.23711,95.95036,95.66329,95.3759,95.42117,95.46643,95.51169,95.51169
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""392""","""Japan""","""PERCENT""","""ALLAREA""","""G""",98.4875,98.4875,98.4875,98.4875,98.4875,98.52771,98.56792,98.60813,98.64833,98.68854,98.72875,98.76896,98.80917,98.84937,98.88958,98.92979,98.97,99.01021
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""400""","""Jordan""","""PERCENT""","""ALLAREA""","""G""",99.40184,99.36468,99.32752,99.29036,99.25321,99.23149,99.21413,99.19569,99.17623,99.15565,99.1341,99.11156,99.0881,99.06368,99.03842,99.00478,98.97105,98.93722
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""400""","""Jordan""","""PERCENT""","""RURAL""","""G""",98.35873,98.32004,98.28135,98.24265,98.20396,98.16527,98.12657,98.08788,98.04918,98.01049,97.9718,97.9331,97.89441,97.85572,97.81702,97.77833,97.73964,97.70094
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""400""","""Jordan""","""PERCENT""","""URBAN""","""G""",99.69143,99.65448,99.61753,99.58058,99.54363,99.50668,99.46973,99.43278,99.39583,99.35888,99.32193,99.28498,99.24803,99.21108,99.17413,99.13718,99.10023,99.06328
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""398""","""Kazakhstan""","""PERCENT""","""ALLAREA""","""G""",84.56442,84.94213,85.62773,86.31613,87.0073,87.70124,88.39791,89.0973,89.7994,90.50418,91.21149,91.92159,92.63431,93.30481,93.88236,94.46207,95.04381,95.62751
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""398""","""Kazakhstan""","""PERCENT""","""RURAL""","""G""",72.35772,72.87101,74.01958,75.17703,76.34336,77.51859,78.7027,79.8957,81.09758,82.30836,83.52801,84.75656,85.99399,87.24031,88.49552,89.75961,91.03259,92.31446
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""398""","""Kazakhstan""","""PERCENT""","""URBAN""","""G""",94.11731,94.36095,94.65849,94.95631,95.25441,95.55279,95.85144,96.15037,96.44958,96.74907,97.04883,97.34888,97.6492,97.8712,97.92659,97.98198,98.03737,98.09277
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""404""","""Kenya""","""PERCENT""","""ALLAREA""","""G""",47.3154,48.04586,48.77066,49.48969,50.20282,50.90901,51.60912,52.30302,52.99059,53.67088,54.34464,55.01381,55.67772,56.33693,56.9904,57.6383,58.28035,58.91633
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""404""","""Kenya""","""PERCENT""","""RURAL""","""G""",37.20719,37.95264,38.69611,39.4376,40.17711,40.91464,41.65019,42.38376,43.11534,43.84495,44.57257,45.29821,46.02187,46.74355,47.46325,48.18097,48.89671,49.61046
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""404""","""Kenya""","""PERCENT""","""URBAN""","""G""",88.02267,87.8228,87.62307,87.42349,87.22406,87.02478,86.82565,86.62667,86.42783,86.22914,86.0306,85.83221,85.63397,85.43588,85.23793,85.04013,84.84248,84.64498
